 written on  3Apr2025 at 10:23:10 
           2
         361
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1
   -3    7    0    2    1   -0.000123    0.000000
   -3    7    0    1    2   -0.000013   -0.000000
   -3    7    0    2    2   -0.000040   -0.000000
   -3    8    0    1    1   -0.000063   -0.000000
   -3    8    0    2    1    0.000094   -0.000000
   -3    8    0    1    2   -0.000013    0.000000
   -3    8    0    2    2   -0.000063    0.000000
   -2  -10    0    1    1   -0.000006   -0.000000
   -2  -10    0    2    1    0.000061    0.000000
   -2  -10    0    1    2    0.000166   -0.000000
   -2  -10    0    2    2   -0.000006    0.000000
   -2   -9    0    1    1   -0.000223   -0.000000
   -2   -9    0    2    1    0.000024    0.000000
   -2   -9    0    1    2    0.000112   -0.000000
   -2   -9    0    2    2   -0.000223    0.000000
   -2   -8    0    1    1    0.000048   -0.000000
   -2   -8    0    2    1    0.000061   -0.000000
   -2   -8    0    1    2   -0.000063    0.000000
   -2   -8    0    2    2    0.000048    0.000000
   -2   -7    0    1    1   -0.000048    0.000000
   -2   -7    0    2    1   -0.000006   -0.000000
   -2   -7    0    1    2    0.000211    0.000000
   -2   -7    0    2    2   -0.000048   -0.000000
   -2   -6    0    1    1    0.000054   -0.000000
   -2   -6    0    2    1   -0.000017   -0.000000
   -2   -6    0    1    2    0.000087   -0.000000
   -2   -6    0    2    2    0.000054    0.000000
   -2   -5    0    1    1    0.000572   -0.000000
   -2   -5    0    2    1   -0.000194   -0.000000
   -2   -5    0    1    2   -0.000477   -0.000000
   -2   -5    0    2    2    0.000572    0.000000
   -2   -4    0    1    1    0.000843   -0.000000
   -2   -4    0    2    1   -0.000338    0.000000
   -2   -4    0    1    2   -0.001479   -0.000000
   -2   -4    0    2    2    0.000843    0.000000
   -2   -3    0    1    1    0.004318    0.000000
   -2   -3    0    2    1   -0.002547   -0.000000
   -2   -3    0    1    2    0.006171   -0.000000
   -2   -3    0    2    2    0.004318   -0.000000
   -2   -2    0    1    1   -0.019066    0.000000
   -2   -2    0    2    1   -0.009696   -0.000000
   -2   -2    0    1    2   -0.009694   -0.000000
   -2   -2    0    2    2   -0.019066   -0.000000
   -2   -1    0    1    1    0.050804    0.000000
   -2   -1    0    2    1    0.011603    0.000000
   -2   -1    0    1    2   -0.009707   -0.000000
   -2   -1    0    2    2    0.050804   -0.000000
   -2    0    0    1    1   -0.019063    0.000000
   -2    0    0    2    1    0.011588    0.000000
   -2    0    0    1    2    0.006173   -0.000000
   -2    0    0    2    2   -0.019063   -0.000000
   -2    1    0    1    1    0.004322   -0.000000
   -2    1    0    2    1   -0.009705    0.000000
   -2    1    0    1    2   -0.001481   -0.000000
   -2    1    0    2    2    0.004322    0.000000
   -2    2    0    1    1    0.000844    0.000000
   -2    2    0    2    1   -0.002548    0.000000
   -2    2    0    1    2   -0.000478   -0.000000
   -2    2    0    2    2    0.000844   -0.000000
   -2    3    0    1    1    0.000572   -0.000000
   -2    3    0    2    1   -0.000339    0.000000
   -2    3    0    1    2    0.000087   -0.000000
   -2    3    0    2    2    0.000572    0.000000
   -2    4    0    1    1    0.000054    0.000000
   -2    4    0    2    1   -0.000194    0.000000
   -2    4    0    1    2    0.000211   -0.000000
   -2    4    0    2    2    0.000054   -0.000000
   -2    5    0    1    1   -0.000048   -0.000000
   -2    5    0    2    1   -0.000017    0.000000
   -2    5    0    1    2   -0.000063   -0.000000
   -2    5    0    2    2   -0.000048    0.000000
   -2    6    0    1    1    0.000048    0.000000
   -2    6    0    2    1   -0.000006    0.000000
   -2    6    0    1    2    0.000112   -0.000000
   -2    6    0    2    2    0.000048   -0.000000
   -2    7    0    1    1   -0.000223    0.000000
   -2    7    0    2    1    0.000061    0.000000
   -2    7    0    1    2    0.000166   -0.000000
   -2    7    0    2    2   -0.000223   -0.000000
   -2    8    0    1    1   -0.000006    0.000000
   -2    8    0    2    1    0.000024    0.000000
   -2    8    0    1    2    0.000005    0.000000
   -2    8    0    2    2   -0.000006   -0.000000
   -1   -9    0    1    1    0.000082    0.000000
   -1   -9    0    2    1   -0.000220    0.000000
   -1   -9    0    1    2    0.000155    0.000000
   -1   -9    0    2    2    0.000082   -0.000000
   -1   -8    0    1    1    0.000061    0.000000
   -1   -8    0    2    1    0.000016   -0.000000
   -1   -8    0    1    2   -0.000126    0.000000
   -1   -8    0    2    2    0.000061   -0.000000
   -1   -7    0    1    1   -0.000057    0.000000
   -1   -7    0    2    1   -0.000234   -0.000000
   -1   -7    0    1    2   -0.000099    0.000000
   -1   -7    0    2    2   -0.000057   -0.000000
   -1   -6    0    1    1   -0.000171    0.000000
   -1   -6    0    2    1    0.000009   -0.000000
   -1   -6    0    1    2    0.000069    0.000000
   -1   -6    0    2    2   -0.000171   -0.000000
   -1   -5    0    1    1   -0.000304    0.000000
   -1   -5    0    2    1    0.000099   -0.000000
   -1   -5    0    1    2   -0.000034    0.000000
   -1   -5    0    2    2   -0.000304   -0.000000
   -1   -4    0    1    1   -0.000081   -0.000000
   -1   -4    0    2    1    0.000517   -0.000000
   -1   -4    0    1    2   -0.001480    0.000000
   -1   -4    0    2    2   -0.000081    0.000000
   -1   -3    0    1    1    0.004320   -0.000000
   -1   -3    0    2    1   -0.000738   -0.000000
   -1   -3    0    1    2   -0.022269    0.000000
   -1   -3    0    2    2    0.004320    0.000000
   -1   -2    0    1    1    0.050797    0.000000
   -1   -2    0    2    1   -0.009703   -0.000000
   -1   -2    0    1    2    0.011613   -0.000000
   -1   -2    0    2    2    0.050797   -0.000000
   -1   -1    0    1    1    0.238116   -0.000000
   -1   -1    0    2    1   -0.247307    0.000000
   -1   -1    0    1    2   -0.247290   -0.000000
   -1   -1    0    2    2    0.238116    0.000000
   -1    0    0    1    1    0.238216   -0.000000
   -1    0    0    2    1   -2.830551    0.000000
   -1    0    0    1    2    0.011577   -0.000000
   -1    0    0    2    2    0.238216    0.000000
   -1    1    0    1    1    0.050812    0.000000
   -1    1    0    2    1   -0.247273    0.000000
   -1    1    0    1    2   -0.022279    0.000000
   -1    1    0    2    2    0.050812   -0.000000
   -1    2    0    1    1    0.004320   -0.000000
   -1    2    0    2    1   -0.009699   -0.000000
   -1    2    0    1    2   -0.001480    0.000000
   -1    2    0    2    2    0.004320    0.000000
   -1    3    0    1    1   -0.000081    0.000000
   -1    3    0    2    1   -0.000737    0.000000
   -1    3    0    1    2   -0.000034   -0.000000
   -1    3    0    2    2   -0.000081   -0.000000
   -1    4    0    1    1   -0.000305   -0.000000
   -1    4    0    2    1    0.000517    0.000000
   -1    4    0    1    2    0.000069   -0.000000
   -1    4    0    2    2   -0.000305    0.000000
   -1    5    0    1    1   -0.000171    0.000000
   -1    5    0    2    1    0.000099   -0.000000
   -1    5    0    1    2   -0.000099   -0.000000
   -1    5    0    2    2   -0.000171   -0.000000
   -1    6    0    1    1   -0.000057   -0.000000
   -1    6    0    2    1    0.000009   -0.000000
   -1    6    0    1    2   -0.000127   -0.000000
   -1    6    0    2    2   -0.000057    0.000000
   -1    7    0    1    1    0.000061   -0.000000
   -1    7    0    2    1   -0.000234    0.000000
   -1    7    0    1    2    0.000155   -0.000000
   -1    7    0    2    2    0.000061    0.000000
   -1    8    0    1    1    0.000082   -0.000000
   -1    8    0    2    1    0.000016    0.000000
   -1    8    0    1    2   -0.000145   -0.000000
   -1    8    0    2    2    0.000082    0.000000
   -1    9    0    1    1    0.000151    0.000000
   -1    9    0    2    1   -0.000220    0.000000
   -1    9    0    1    2   -0.000145   -0.000000
   -1    9    0    2    2    0.000151   -0.000000
    0   -9    0    1    1    0.000015    0.000000
    0   -9    0    2    1    0.000051    0.000000
    0   -9    0    1    2   -0.000038   -0.000000
    0   -9    0    2    2    0.000015   -0.000000
    0   -8    0    1    1    0.000148   -0.000000
    0   -8    0    2    1   -0.000038    0.000000
    0   -8    0    1    2   -0.000147    0.000000
    0   -8    0    2    2    0.000148    0.000000
    0   -7    0    1    1   -0.000071   -0.000000
    0   -7    0    2    1   -0.000148    0.000000
    0   -7    0    1    2   -0.000024    0.000000
    0   -7    0    2    2   -0.000071    0.000000
    0   -6    0    1    1    0.000075   -0.000000
    0   -6    0    2    1   -0.000024    0.000000
    0   -6    0    1    2    0.000086    0.000000
    0   -6    0    2    2    0.000075    0.000000
    0   -5    0    1    1    0.000071    0.000000
    0   -5    0    2    1    0.000086   -0.000000
    0   -5    0    1    2   -0.000187    0.000000
    0   -5    0    2    2    0.000071   -0.000000
    0   -4    0    1    1   -0.000136   -0.000000
    0   -4    0    2    1   -0.000187   -0.000000
    0   -4    0    1    2    0.000326    0.000000
    0   -4    0    2    2   -0.000136    0.000000
    0   -3    0    1    1   -0.001821    0.000000
    0   -3    0    2    1    0.000326    0.000000
    0   -3    0    1    2    0.006171    0.000000
    0   -3    0    2    2   -0.001821   -0.000000
    0   -2    0    1    1   -0.019065   -0.000000
    0   -2    0    2    1    0.006172    0.000000
    0   -2    0    1    2    0.011606   -0.000000
    0   -2    0    2    2   -0.019065    0.000000
    0   -1    0    1    1    0.238166    0.000000
    0   -1    0    2    1    0.011584    0.000000
    0   -1    0    1    2   -2.830210   -0.000000
    0   -1    0    2    2    0.238166   -0.000000
    0    0    0    1    1   -2.517908    0.000000
    0    0    0    2    1   -2.830899    0.000000
    0    0    0    1    2   -2.830899   -0.000000
    0    0    0    2    2   -2.517908    0.000000
    0    1    0    1    1    0.238166   -0.000000
    0    1    0    2    1   -2.830210    0.000000
    0    1    0    1    2    0.011584   -0.000000
    0    1    0    2    2    0.238166    0.000000
    0    2    0    1    1   -0.019065    0.000000
    0    2    0    2    1    0.011606    0.000000
    0    2    0    1    2    0.006172   -0.000000
    0    2    0    2    2   -0.019065   -0.000000
    0    3    0    1    1   -0.001821   -0.000000
    0    3    0    2    1    0.006171   -0.000000
    0    3    0    1    2    0.000326   -0.000000
    0    3    0    2    2   -0.001821    0.000000
    0    4    0    1    1   -0.000136    0.000000
    0    4    0    2    1    0.000326   -0.000000
    0    4    0    1    2   -0.000187    0.000000
    0    4    0    2    2   -0.000136   -0.000000
    0    5    0    1    1    0.000071   -0.000000
    0    5    0    2    1   -0.000187   -0.000000
    0    5    0    1    2    0.000086    0.000000
    0    5    0    2    2    0.000071    0.000000
    0    6    0    1    1    0.000075    0.000000
    0    6    0    2    1    0.000086   -0.000000
    0    6    0    1    2   -0.000024   -0.000000
    0    6    0    2    2    0.000075   -0.000000
    0    7    0    1    1   -0.000071    0.000000
    0    7    0    2    1   -0.000024   -0.000000
    0    7    0    1    2   -0.000148   -0.000000
    0    7    0    2    2   -0.000071   -0.000000
    0    8    0    1    1    0.000148    0.000000
    0    8    0    2    1   -0.000147   -0.000000
    0    8    0    1    2   -0.000038   -0.000000
    0    8    0    2    2    0.000148   -0.000000
    0    9    0    1    1    0.000015   -0.000000
    0    9    0    2    1   -0.000038    0.000000
    0    9    0    1    2    0.000051   -0.000000
    0    9    0    2    2    0.000015    0.000000
    1   -9    0    1    1    0.000151   -0.000000
    1   -9    0    2    1   -0.000145    0.000000
    1   -9    0    1    2   -0.000220   -0.000000
    1   -9    0    2    2    0.000151    0.000000
    1   -8    0    1    1    0.000082    0.000000
    1   -8    0    2    1   -0.000145    0.000000
    1   -8    0    1    2    0.000016   -0.000000
    1   -8    0    2    2    0.000082   -0.000000
    1   -7    0    1    1    0.000061    0.000000
    1   -7    0    2    1    0.000155    0.000000
    1   -7    0    1    2   -0.000234   -0.000000
    1   -7    0    2    2    0.000061   -0.000000
    1   -6    0    1    1   -0.000057    0.000000
    1   -6    0    2    1   -0.000127    0.000000
    1   -6    0    1    2    0.000009    0.000000
    1   -6    0    2    2   -0.000057   -0.000000
    1   -5    0    1    1   -0.000171   -0.000000
    1   -5    0    2    1   -0.000099    0.000000
    1   -5    0    1    2    0.000099    0.000000
    1   -5    0    2    2   -0.000171    0.000000
    1   -4    0    1    1   -0.000305    0.000000
    1   -4    0    2    1    0.000069    0.000000
    1   -4    0    1    2    0.000517   -0.000000
    1   -4    0    2    2   -0.000305   -0.000000
    1   -3    0    1    1   -0.000081   -0.000000
    1   -3    0    2    1   -0.000034    0.000000
    1   -3    0    1    2   -0.000737   -0.000000
    1   -3    0    2    2   -0.000081    0.000000
    1   -2    0    1    1    0.004320    0.000000
    1   -2    0    2    1   -0.001480   -0.000000
    1   -2    0    1    2   -0.009699    0.000000
    1   -2    0    2    2    0.004320   -0.000000
    1   -1    0    1    1    0.050812   -0.000000
    1   -1    0    2    1   -0.022279   -0.000000
    1   -1    0    1    2   -0.247273   -0.000000
    1   -1    0    2    2    0.050812    0.000000
    1    0    0    1    1    0.238216    0.000000
    1    0    0    2    1    0.011577    0.000000
    1    0    0    1    2   -2.830551   -0.000000
    1    0    0    2    2    0.238216   -0.000000
    1    1    0    1    1    0.238116    0.000000
    1    1    0    2    1   -0.247290    0.000000
    1    1    0    1    2   -0.247307   -0.000000
    1    1    0    2    2    0.238116   -0.000000
    1    2    0    1    1    0.050797   -0.000000
    1    2    0    2    1    0.011613    0.000000
    1    2    0    1    2   -0.009703    0.000000
    1    2    0    2    2    0.050797    0.000000
    1    3    0    1    1    0.004320    0.000000
    1    3    0    2    1   -0.022269   -0.000000
    1    3    0    1    2   -0.000738    0.000000
    1    3    0    2    2    0.004320   -0.000000
    1    4    0    1    1   -0.000081    0.000000
    1    4    0    2    1   -0.001480   -0.000000
    1    4    0    1    2    0.000517    0.000000
    1    4    0    2    2   -0.000081   -0.000000
    1    5    0    1    1   -0.000304   -0.000000
    1    5    0    2    1   -0.000034   -0.000000
    1    5    0    1    2    0.000099    0.000000
    1    5    0    2    2   -0.000304    0.000000
    1    6    0    1    1   -0.000171   -0.000000
    1    6    0    2    1    0.000069   -0.000000
    1    6    0    1    2    0.000009    0.000000
    1    6    0    2    2   -0.000171    0.000000
    1    7    0    1    1   -0.000057   -0.000000
    1    7    0    2    1   -0.000099   -0.000000
    1    7    0    1    2   -0.000234    0.000000
    1    7    0    2    2   -0.000057    0.000000
    1    8    0    1    1    0.000061   -0.000000
    1    8    0    2    1   -0.000126   -0.000000
    1    8    0    1    2    0.000016    0.000000
    1    8    0    2    2    0.000061    0.000000
    1    9    0    1    1    0.000082   -0.000000
    1    9    0    2    1    0.000155   -0.000000
    1    9    0    1    2   -0.000220   -0.000000
    1    9    0    2    2    0.000082    0.000000
    2   -8    0    1    1   -0.000006   -0.000000
    2   -8    0    2    1    0.000005   -0.000000
    2   -8    0    1    2    0.000024   -0.000000
    2   -8    0    2    2   -0.000006    0.000000
    2   -7    0    1    1   -0.000223   -0.000000
    2   -7    0    2    1    0.000166    0.000000
    2   -7    0    1    2    0.000061   -0.000000
    2   -7    0    2    2   -0.000223    0.000000
    2   -6    0    1    1    0.000048   -0.000000
    2   -6    0    2    1    0.000112    0.000000
    2   -6    0    1    2   -0.000006   -0.000000
    2   -6    0    2    2    0.000048    0.000000
    2   -5    0    1    1   -0.000048    0.000000
    2   -5    0    2    1   -0.000063    0.000000
    2   -5    0    1    2   -0.000017   -0.000000
    2   -5    0    2    2   -0.000048   -0.000000
    2   -4    0    1    1    0.000054   -0.000000
    2   -4    0    2    1    0.000211    0.000000
    2   -4    0    1    2   -0.000194   -0.000000
    2   -4    0    2    2    0.000054    0.000000
    2   -3    0    1    1    0.000572    0.000000
    2   -3    0    2    1    0.000087    0.000000
    2   -3    0    1    2   -0.000339   -0.000000
    2   -3    0    2    2    0.000572   -0.000000
    2   -2    0    1    1    0.000844   -0.000000
    2   -2    0    2    1   -0.000478    0.000000
    2   -2    0    1    2   -0.002548   -0.000000
    2   -2    0    2    2    0.000844    0.000000
    2   -1    0    1    1    0.004322    0.000000
    2   -1    0    2    1   -0.001481    0.000000
    2   -1    0    1    2   -0.009705   -0.000000
    2   -1    0    2    2    0.004322   -0.000000
    2    0    0    1    1   -0.019063   -0.000000
    2    0    0    2    1    0.006173    0.000000
    2    0    0    1    2    0.011588   -0.000000
    2    0    0    2    2   -0.019063    0.000000
    2    1    0    1    1    0.050804   -0.000000
    2    1    0    2    1   -0.009707    0.000000
    2    1    0    1    2    0.011603   -0.000000
    2    1    0    2    2    0.050804    0.000000
    2    2    0    1    1   -0.019066   -0.000000
    2    2    0    2    1   -0.009694    0.000000
    2    2    0    1    2   -0.009696    0.000000
    2    2    0    2    2   -0.019066    0.000000
    2    3    0    1    1    0.004318   -0.000000
    2    3    0    2    1    0.006171    0.000000
    2    3    0    1    2   -0.002547    0.000000
    2    3    0    2    2    0.004318    0.000000
    2    4    0    1    1    0.000843    0.000000
    2    4    0    2    1   -0.001479    0.000000
    2    4    0    1    2   -0.000338   -0.000000
    2    4    0    2    2    0.000843   -0.000000
    2    5    0    1    1    0.000572    0.000000
    2    5    0    2    1   -0.000477    0.000000
    2    5    0    1    2   -0.000194    0.000000
    2    5    0    2    2    0.000572   -0.000000
    2    6    0    1    1    0.000054    0.000000
    2    6    0    2    1    0.000087    0.000000
    2    6    0    1    2   -0.000017    0.000000
    2    6    0    2    2    0.000054   -0.000000
    2    7    0    1    1   -0.000048   -0.000000
    2    7    0    2    1    0.000211   -0.000000
    2    7    0    1    2   -0.000006    0.000000
    2    7    0    2    2   -0.000048    0.000000
    2    8    0    1    1    0.000048    0.000000
    2    8    0    2    1   -0.000063   -0.000000
    2    8    0    1    2    0.000061    0.000000
    2    8    0    2    2    0.000048   -0.000000
    2    9    0    1    1   -0.000223    0.000000
    2    9    0    2    1    0.000112    0.000000
    2    9    0    1    2    0.000024   -0.000000
    2    9    0    2    2   -0.000223   -0.000000
    2   10    0    1    1   -0.000006    0.000000
    2   10    0    2    1    0.000166    0.000000
    2   10    0    1    2    0.000061   -0.000000
    2   10    0    2    2   -0.000006   -0.000000
    3   -8    0    1    1   -0.000063    0.000000
    3   -8    0    2    1   -0.000013   -0.000000
    3   -8    0    1    2    0.000094    0.000000
    3   -8    0    2    2   -0.000063   -0.000000
    3   -7    0    1    1   -0.000040   -0.000000
    3   -7    0    2    1   -0.000013    0.000000
    3   -7    0    1    2   -0.000123   -0.000000
    3   -7    0    2    2   -0.000040    0.000000
    3   -6    0    1    1    0.000051    0.000000
    3   -6    0    2    1    0.000068    0.000000
    3   -6    0    1    2    0.000107   -0.000000
    3   -6    0    2    2    0.000051   -0.000000
    3   -5    0    1    1   -0.000151   -0.000000
    3   -5    0    2    1    0.000201    0.000000
    3   -5    0    1    2    0.000141   -0.000000
    3   -5    0    2    2   -0.000151    0.000000
    3   -4    0    1    1   -0.000177    0.000000
    3   -4    0    2    1    0.000010    0.000000
    3   -4    0    1    2    0.000053    0.000000
    3   -4    0    2    2   -0.000177   -0.000000
    3   -3    0    1    1   -0.000307   -0.000000
    3   -3    0    2    1    0.000212   -0.000000
    3   -3    0    1    2    0.000019    0.000000
    3   -3    0    2    2   -0.000307    0.000000
    3   -2    0    1    1    0.000572    0.000000
    3   -2    0    2    1    0.000087   -0.000000
    3   -2    0    1    2   -0.000339   -0.000000
    3   -2    0    2    2    0.000572   -0.000000
    3   -1    0    1    1   -0.000081   -0.000000
    3   -1    0    2    1   -0.000034    0.000000
    3   -1    0    1    2   -0.000738   -0.000000
    3   -1    0    2    2   -0.000081    0.000000
    3    0    0    1    1   -0.001822    0.000000
    3    0    0    2    1    0.000327    0.000000
    3    0    0    1    2    0.006172    0.000000
    3    0    0    2    2   -0.001822   -0.000000
    3    1    0    1    1    0.004322    0.000000
    3    1    0    2    1   -0.000738   -0.000000
    3    1    0    1    2   -0.022274   -0.000000
    3    1    0    2    2    0.004322   -0.000000
    3    2    0    1    1    0.004318    0.000000
    3    2    0    2    1   -0.002547   -0.000000
    3    2    0    1    2    0.006171   -0.000000
    3    2    0    2    2    0.004318   -0.000000
    3    3    0    1    1   -0.001820    0.000000
    3    3    0    2    1   -0.000736    0.000000
    3    3    0    1    2   -0.000737   -0.000000
    3    3    0    2    2   -0.001820   -0.000000
    3    4    0    1    1   -0.000081   -0.000000
    3    4    0    2    1    0.000326    0.000000
    3    4    0    1    2   -0.000338   -0.000000
    3    4    0    2    2   -0.000081    0.000000
    3    5    0    1    1    0.000572   -0.000000
    3    5    0    2    1   -0.000034    0.000000
    3    5    0    1    2    0.000019   -0.000000
    3    5    0    2    2    0.000572    0.000000
    3    6    0    1    1   -0.000307   -0.000000
    3    6    0    2    1    0.000087    0.000000
    3    6    0    1    2    0.000053   -0.000000
    3    6    0    2    2   -0.000307    0.000000
    3    7    0    1    1   -0.000177    0.000000
    3    7    0    2    1    0.000212    0.000000
    3    7    0    1    2    0.000141    0.000000
    3    7    0    2    2   -0.000177   -0.000000
    3    8    0    1    1   -0.000151   -0.000000
    3    8    0    2    1    0.000010   -0.000000
    3    8    0    1    2    0.000107    0.000000
    3    8    0    2    2   -0.000151    0.000000
    3    9    0    1    1    0.000051   -0.000000
    3    9    0    2    1    0.000201   -0.000000
    3    9    0    1    2   -0.000123   -0.000000
    3    9    0    2    2    0.000051    0.000000
    3   10    0    1    1   -0.000040   -0.000000
    3   10    0    2    1    0.000068    0.000000
    3   10    0    1    2    0.000094    0.000000
    3   10    0    2    2   -0.000040    0.000000
    4   -7    0    1    1    0.000127    0.000000
    4   -7    0    2    1    0.000025    0.000000
    4   -7    0    1    2   -0.000176   -0.000000
    4   -7    0    2    2    0.000127   -0.000000
    4   -6    0    1    1    0.000097   -0.000000
    4   -6    0    2    1   -0.000094   -0.000000
    4   -6    0    1    2   -0.000158   -0.000000
    4   -6    0    2    2    0.000097    0.000000
    4   -5    0    1    1    0.000006    0.000000
    4   -5    0    2    1   -0.000006   -0.000000
    4   -5    0    1    2    0.000081   -0.000000
    4   -5    0    2    2    0.000006   -0.000000
    4   -4    0    1    1   -0.000080   -0.000000
    4   -4    0    2    1    0.000118   -0.000000
    4   -4    0    1    2   -0.000084    0.000000
    4   -4    0    2    2   -0.000080    0.000000
    4   -3    0    1    1   -0.000177    0.000000
    4   -3    0    2    1    0.000010   -0.000000
    4   -3    0    1    2    0.000053    0.000000
    4   -3    0    2    2   -0.000177   -0.000000
    4   -2    0    1    1    0.000054   -0.000000
    4   -2    0    2    1    0.000211   -0.000000
    4   -2    0    1    2   -0.000194    0.000000
    4   -2    0    2    2    0.000054    0.000000
    4   -1    0    1    1   -0.000304   -0.000000
    4   -1    0    2    1    0.000069    0.000000
    4   -1    0    1    2    0.000517   -0.000000
    4   -1    0    2    2   -0.000304    0.000000
    4    0    0    1    1   -0.000136   -0.000000
    4    0    0    2    1   -0.000187    0.000000
    4    0    0    1    2    0.000327    0.000000
    4    0    0    2    2   -0.000136    0.000000
    4    1    0    1    1   -0.000081   -0.000000
    4    1    0    2    1    0.000517   -0.000000
    4    1    0    1    2   -0.001481    0.000000
    4    1    0    2    2   -0.000081    0.000000
    4    2    0    1    1    0.000844   -0.000000
    4    2    0    2    1   -0.000339   -0.000000
    4    2    0    1    2   -0.001480   -0.000000
    4    2    0    2    2    0.000844    0.000000
    4    3    0    1    1   -0.000082   -0.000000
    4    3    0    2    1   -0.000338   -0.000000
    4    3    0    1    2    0.000326   -0.000000
    4    3    0    2    2   -0.000082    0.000000
    4    4    0    1    1   -0.000135    0.000000
    4    4    0    2    1    0.000517    0.000000
    4    4    0    1    2    0.000517   -0.000000
    4    4    0    2    2   -0.000135   -0.000000
    4    5    0    1    1   -0.000304    0.000000
    4    5    0    2    1   -0.000187    0.000000
    4    5    0    1    2   -0.000194   -0.000000
    4    5    0    2    2   -0.000304   -0.000000
    4    6    0    1    1    0.000054    0.000000
    4    6    0    2    1    0.000069    0.000000
    4    6    0    1    2    0.000053   -0.000000
    4    6    0    2    2    0.000054   -0.000000
    4    7    0    1    1   -0.000177   -0.000000
    4    7    0    2    1    0.000211    0.000000
    4    7    0    1    2   -0.000084   -0.000000
    4    7    0    2    2   -0.000177    0.000000
    4    8    0    1    1   -0.000080    0.000000
    4    8    0    2    1    0.000010    0.000000
    4    8    0    1    2    0.000081    0.000000
    4    8    0    2    2   -0.000080   -0.000000
    4    9    0    1    1    0.000005    0.000000
    4    9    0    2    1    0.000118    0.000000
    4    9    0    1    2   -0.000158    0.000000
    4    9    0    2    2    0.000005   -0.000000
    4   10    0    1    1    0.000097    0.000000
    4   10    0    2    1   -0.000006   -0.000000
    4   10    0    1    2   -0.000176    0.000000
    4   10    0    2    2    0.000097   -0.000000
    4   11    0    1    1    0.000127   -0.000000
    4   11    0    2    1   -0.000094    0.000000
    4   11    0    1    2   -0.000131    0.000000
    4   11    0    2    2    0.000127    0.000000
    5   -7    0    1    1   -0.000038   -0.000000
    5   -7    0    2    1   -0.000127   -0.000000
    5   -7    0    1    2   -0.000017    0.000000
    5   -7    0    2    2   -0.000038    0.000000
    5   -6    0    1    1    0.000170    0.000000
    5   -6    0    2    1   -0.000127   -0.000000
    5   -6    0    1    2   -0.000117    0.000000
    5   -6    0    2    2    0.000170   -0.000000
    5   -5    0    1    1   -0.000006   -0.000000
    5   -5    0    2    1   -0.000203   -0.000000
    5   -5    0    1    2    0.000155   -0.000000
    5   -5    0    2    2   -0.000006    0.000000
    5   -4    0    1    1    0.000006    0.000000
    5   -4    0    2    1   -0.000006    0.000000
    5   -4    0    1    2    0.000081   -0.000000
    5   -4    0    2    2    0.000006   -0.000000
    5   -3    0    1    1   -0.000151    0.000000
    5   -3    0    2    1    0.000201    0.000000
    5   -3    0    1    2    0.000141    0.000000
    5   -3    0    2    2   -0.000151   -0.000000
    5   -2    0    1    1   -0.000048    0.000000
    5   -2    0    2    1   -0.000063    0.000000
    5   -2    0    1    2   -0.000017    0.000000
    5   -2    0    2    2   -0.000048   -0.000000
    5   -1    0    1    1   -0.000171    0.000000
    5   -1    0    2    1   -0.000099   -0.000000
    5   -1    0    1    2    0.000099   -0.000000
    5   -1    0    2    2   -0.000171   -0.000000
    5    0    0    1    1    0.000071   -0.000000
    5    0    0    2    1    0.000086    0.000000
    5    0    0    1    2   -0.000187   -0.000000
    5    0    0    2    2    0.000071    0.000000
    5    1    0    1    1   -0.000304    0.000000
    5    1    0    2    1    0.000099    0.000000
    5    1    0    1    2   -0.000034    0.000000
    5    1    0    2    2   -0.000304   -0.000000
    5    2    0    1    1    0.000572    0.000000
    5    2    0    2    1   -0.000194    0.000000
    5    2    0    1    2   -0.000477    0.000000
    5    2    0    2    2    0.000572   -0.000000
    5    3    0    1    1    0.000572    0.000000
    5    3    0    2    1    0.000019   -0.000000
